Time, r_SP, r_MV, w_output, w_y, r_u, w_output
377.7762,1,0.7691,0.2309,0.7691,0.2309,1
377.8423,1,0.7691,0.2309,0.7691,0.2309,1
377.858,1,0.7691,0.2309,0.7691,0.2309,1
377.8694,1,0.7691,0.2309,0.7691,0.2309,1
377.8706,1,0.7691,0.2309,0.7691,0.2309,1
377.8754,1,0.7691,0.2309,0.7691,0.2309,1
377.9175,1,0.7691,0.2309,0.7691,0.2309,1
377.9335,1,0.7691,0.2309,0.7691,0.2309,1
377.9456,1,0.7691,0.2309,0.7691,0.2309,1
378.0277,1,0.7691,0.2309,0.7691,0.2309,1
378.0383,1,0.7691,0.2309,0.7691,0.2309,1
378.0724,1,0.7691,0.2309,0.7691,0.2309,1
378.175,1,0.7691,0.2309,0.7691,0.2309,1
378.1769,1,0.7691,0.2309,0.7691,0.2309,1
378.3028,1,0.7691,0.2309,0.7691,0.2309,1
378.3165,1,0.7691,0.2309,0.7691,0.2309,1
378.3309,1,0.7691,0.2309,0.7691,0.2309,1
378.3416,1,0.7691,0.2309,0.7691,0.2309,1
378.3435,1,0.7691,0.2309,0.7691,0.2309,1
378.387,1,0.7691,0.2309,0.7691,0.2309,1
378.4141,1,0.7691,0.2309,0.7691,0.2309,1
378.5199,1,0.7691,0.2309,0.7691,0.2309,1
378.5304,1,0.7691,0.2309,0.7691,0.2309,1
378.581,1,0.7691,0.2309,0.7691,0.2309,1
378.6672,1,0.7691,0.2309,0.7691,0.2309,1
378.7497,1,0.7691,0.2309,0.7691,0.2309,1
378.7604,1,0.7691,0.2309,0.7691,0.2309,1
378.7711,1,0.7691,0.2309,0.7691,0.2309,1
378.7961,1,0.7691,0.2309,0.7691,0.2309,1
378.8064,1,0.7691,0.2309,0.7691,0.2309,1
378.8243,1,0.7691,0.2309,0.7691,0.2309,1
378.8428,1,0.7691,0.2309,0.7691,0.2309,1
378.8678,1,0.7691,0.2309,0.7691,0.2309,1
378.946,1,0.7691,0.2309,0.7691,0.2309,1
378.9573,1,0.7691,0.2309,0.7691,0.2309,1
378.983,1,0.7691,0.2309,0.7691,0.2309,1
379.0793,1,0.7691,0.2309,0.7691,0.2309,1
379.0943,1,0.7691,0.2309,0.7691,0.2309,1
379.0958,1,0.7691,0.2309,0.7691,0.2309,1
379.1075,1,0.7691,0.2309,0.7691,0.2309,1
379.1343,1,0.7691,0.2309,0.7691,0.2309,1
379.1475,1,0.7691,0.2309,0.7691,0.2309,1
379.1583,1,0.7691,0.2309,0.7691,0.2309,1
379.1723,1,0.7691,0.2309,0.7691,0.2309,1
379.1836,1,0.7691,0.2309,0.7691,0.2309,1
379.2623,1,0.7691,0.2309,0.7691,0.2309,1
379.2734,1,0.7691,0.2309,0.7691,0.2309,1
379.2989,1,0.7691,0.2309,0.7691,0.2309,1
379.4327,1,0.7691,0.2309,0.7691,0.2309,1
379.4387,1,0.7691,0.2309,0.7691,0.2309,1
379.4415,1,0.7691,0.2309,0.7691,0.2309,1
379.4522,1,0.7691,0.2309,0.7691,0.2309,1
379.4552,1,0.7691,0.2309,0.7691,0.2309,1
379.4596,1,0.7691,0.2309,0.7691,0.2309,1
379.4907,1,0.7691,0.2309,0.7691,0.2309,1
379.5308,1,0.7691,0.2309,0.7691,0.2309,1
379.5563,1,0.7691,0.2309,0.7691,0.2309,1
379.5928,1,0.7691,0.2309,0.7691,0.2309,1
379.6038,1,0.7691,0.2309,0.7691,0.2309,1
379.6301,1,0.7691,0.2309,0.7691,0.2309,1
379.7388,1,0.7691,0.2309,0.7691,0.2309,1
379.7556,1,0.7691,0.2309,0.7691,0.2309,1
379.7657,1,0.7691,0.2309,0.7691,0.2309,1
379.7727,1,0.7691,0.2309,0.7691,0.2309,1
379.8495,1,0.7691,0.2309,0.7691,0.2309,1
379.8914,1,0.7691,0.2309,0.7691,0.2309,1
379.9021,1,0.7691,0.2309,0.7691,0.2309,1
379.9185,1,0.7691,0.2309,0.7691,0.2309,1
379.9294,1,0.7691,0.2309,0.7691,0.2309,1
380.0096,1,0.7691,0.2309,0.7691,0.2309,1
380.0222,1,0.7691,0.2309,0.7691,0.2309,1
380.0503,1,0.7691,0.2309,0.7691,0.2309,1
380.1448,1,0.7691,0.2309,0.7691,0.2309,1
380.2428,1,0.7691,0.2309,0.7691,0.2309,1
380.2752,1,0.7691,0.2309,0.7691,0.2309,1
380.2843,1,0.7691,0.2309,0.7691,0.2309,1
380.3267,1,0.7691,0.2309,0.7691,0.2309,1
380.3324,1,0.7691,0.2309,0.7691,0.2309,1
380.338,1,0.7691,0.2309,0.7691,0.2309,1
380.3465,1,0.7691,0.2309,0.7691,0.2309,1
380.3538,1,0.7691,0.2309,0.7691,0.2309,1
380.4308,1,0.7691,0.2309,0.7691,0.2309,1
380.4357,1,0.7691,0.2309,0.7691,0.2309,1
380.4711,1,0.7691,0.2309,0.7691,0.2309,1
380.5605,1,0.7691,0.2309,0.7691,0.2309,1
380.5618,1,0.7691,0.2309,0.7691,0.2309,1
380.6388,1,0.7691,0.2309,0.7691,0.2309,1
380.6495,1,0.7691,0.2309,0.7691,0.2309,1
380.6512,1,0.7691,0.2309,0.7691,0.2309,1
380.6616,1,0.7691,0.2309,0.7691,0.2309,1
380.6846,1,0.7691,0.2309,0.7691,0.2309,1
380.6875,1,0.7691,0.2309,0.7691,0.2309,1
380.7089,1,0.7691,0.2309,0.7691,0.2309,1
380.8147,1,0.7691,0.2309,0.7691,0.2309,1
380.8262,1,0.7691,0.2309,0.7691,0.2309,1
380.8528,1,0.7691,0.2309,0.7691,0.2309,1
380.9441,1,0.7691,0.2309,0.7691,0.2309,1
380.9643,1,0.7691,0.2309,0.7691,0.2309,1
381.0193,1,0.7691,0.2309,0.7691,0.2309,1
381.0245,1,0.7691,0.2309,0.7691,0.2309,1
381.0604,1,0.7691,0.2309,0.7691,0.2309,1
381.0857,1,0.7691,0.2309,0.7691,0.2309,1
381.0973,1,0.7691,0.2309,0.7691,0.2309,1
381.1233,1,0.7691,0.2309,0.7691,0.2309,1
381.1712,1,0.7691,0.2309,0.7691,0.2309,1
381.2318,1,0.7691,0.2309,0.7691,0.2309,1
381.2432,1,0.7691,0.2309,0.7691,0.2309,1
381.2703,1,0.7691,0.2309,0.7691,0.2309,1
381.3602,1,0.7691,0.2309,0.7691,0.2309,1
381.363,1,0.7691,0.2309,0.7691,0.2309,1
381.4634,1,0.7691,0.2309,0.7691,0.2309,1
381.4741,1,0.7691,0.2309,0.7691,0.2309,1
381.4695,1,0.7691,0.2309,0.7691,0.2309,1
381.5156,1,0.7691,0.2309,0.7691,0.2309,1
381.5352,1,0.7691,0.2309,0.7691,0.2309,1
381.5946,1,0.7691,0.2309,0.7691,0.2309,1
381.6188,1,0.7691,0.2309,0.7691,0.2309,1
381.6955,1,0.7691,0.2309,0.7691,0.2309,1
381.7066,1,0.7691,0.2309,0.7691,0.2309,1
381.7335,1,0.7691,0.2309,0.7691,0.2309,1
381.8372,1,0.7691,0.2309,0.7691,0.2309,1
381.8504,1,0.7691,0.2309,0.7691,0.2309,1
381.8521,1,0.7691,0.2309,0.7691,0.2309,1
381.8544,1,0.7691,0.2309,0.7691,0.2309,1
381.909,1,0.7691,0.2309,0.7691,0.2309,1
381.9146,1,0.7691,0.2309,0.7691,0.2309,1
381.9202,1,0.7691,0.2309,0.7691,0.2309,1
381.925,1,0.7691,0.2309,0.7691,0.2309,1
381.9554,1,0.7691,0.2309,0.7691,0.2309,1
382.0348,1,0.7691,0.2309,0.7691,0.2309,1
382.0463,1,0.7691,0.2309,0.7691,0.2309,1
382.0734,1,0.7691,0.2309,0.7691,0.2309,1
382.2055,1,0.7691,0.2309,0.7691,0.2309,1
382.209,1,0.7691,0.2309,0.7691,0.2309,1
382.2415,1,0.7691,0.2309,0.7691,0.2309,1
382.2464,1,0.7691,0.2309,0.7691,0.2309,1
382.2681,1,0.7691,0.2309,0.7691,0.2309,1
382.2955,1,0.7691,0.2309,0.7691,0.2309,1
382.306,1,0.7691,0.2309,0.7691,0.2309,1
382.3426,1,0.7691,0.2309,0.7691,0.2309,1
382.3702,1,0.7691,0.2309,0.7691,0.2309,1
382.4489,1,0.7691,0.2309,0.7691,0.2309,1
382.4605,1,0.7691,0.2309,0.7691,0.2309,1
382.4867,1,0.7691,0.2309,0.7691,0.2309,1
382.5743,1,0.7691,0.2309,0.7691,0.2309,1
382.5811,1,0.7691,0.2309,0.7691,0.2309,1
382.6463,1,0.7691,0.2309,0.7691,0.2309,1
382.6593,1,0.7691,0.2309,0.7691,0.2309,1
382.6671,1,0.7691,0.2309,0.7691,0.2309,1
382.6776,1,0.7691,0.2309,0.7691,0.2309,1
382.6948,1,0.7691,0.2309,0.7691,0.2309,1
382.7354,1,0.7691,0.2309,0.7691,0.2309,1
382.7599,1,0.7691,0.2309,0.7691,0.2309,1
382.8353,1,0.7691,0.2309,0.7691,0.2309,1
382.8468,1,0.7691,0.2309,0.7691,0.2309,1
382.8739,1,0.7691,0.2309,0.7691,0.2309,1
382.9898,1,0.7691,0.2309,0.7691,0.2309,1
382.996,1,0.7691,0.2309,0.7691,0.2309,1
383.0001,1,0.7691,0.2309,0.7691,0.2309,1
383.004,1,0.7691,0.2309,0.7691,0.2309,1
383.0142,1,0.7691,0.2309,0.7691,0.2309,1
383.041,1,0.7691,0.2309,0.7691,0.2309,1
383.0693,1,0.7691,0.2309,0.7691,0.2309,1
383.0803,1,0.7691,0.2309,0.7691,0.2309,1
383.1244,1,0.7691,0.2309,0.7691,0.2309,1
383.2007,1,0.7691,0.2309,0.7691,0.2309,1
383.2127,1,0.7691,0.2309,0.7691,0.2309,1
383.2407,1,0.7691,0.2309,0.7691,0.2309,1
383.3313,1,0.7691,0.2309,0.7691,0.2309,1
383.3372,1,0.7691,0.2309,0.7691,0.2309,1
383.4172,1,0.7691,0.2309,0.7691,0.2309,1
383.4233,1,0.7691,0.2309,0.7691,0.2309,1
383.429,1,0.7691,0.2309,0.7691,0.2309,1
383.4292,1,0.7691,0.2309,0.7691,0.2309,1
383.4725,1,0.7691,0.2309,0.7691,0.2309,1
383.4925,1,0.7691,0.2309,0.7691,0.2309,1
383.4973,1,0.7691,0.2309,0.7691,0.2309,1
383.5713,1,0.7691,0.2309,0.7691,0.2309,1
383.5825,1,0.7691,0.2309,0.7691,0.2309,1
383.6088,1,0.7691,0.2309,0.7691,0.2309,1
383.6956,1,0.7691,0.2309,0.7691,0.2309,1
383.6986,1,0.7691,0.2309,0.7691,0.2309,1
383.7659,1,0.7691,0.2309,0.7691,0.2309,1
383.7719,1,0.7691,0.2309,0.7691,0.2309,1
383.8092,1,0.7691,0.2309,0.7691,0.2309,1
383.8247,1,0.7691,0.2309,0.7691,0.2309,1
383.8382,1,0.7691,0.2309,0.7691,0.2309,1
383.8499,1,0.7691,0.2309,0.7691,0.2309,1
383.8781,1,0.7691,0.2309,0.7691,0.2309,1
383.9531,1,0.7691,0.2309,0.7691,0.2309,1
383.9646,1,0.7691,0.2309,0.7691,0.2309,1
383.992,1,0.7691,0.2309,0.7691,0.2309,1
384.1113,1,0.7691,0.2309,0.7691,0.2309,1
384.1738,1,0.7691,0.2309,0.7691,0.2309,1
384.1845,1,0.7691,0.2309,0.7691,0.2309,1
384.1892,1,0.7691,0.2309,0.7691,0.2309,1
384.1933,1,0.7691,0.2309,0.7691,0.2309,1
384.1959,1,0.7691,0.2309,0.7691,0.2309,1
384.2403,1,0.7691,0.2309,0.7691,0.2309,1
384.2593,1,0.7691,0.2309,0.7691,0.2309,1
384.265,1,0.7691,0.2309,0.7691,0.2309,1
384.3383,1,0.7691,0.2309,0.7691,0.2309,1
384.3487,1,0.7691,0.2309,0.7691,0.2309,1
384.3742,1,0.7691,0.2309,0.7691,0.2309,1
384.4744,1,0.7691,0.2309,0.7691,0.2309,1
384.5114,1,0.7691,0.2309,0.7691,0.2309,1
384.5257,1,0.7691,0.2309,0.7691,0.2309,1
384.5359,1,0.7691,0.2309,0.7691,0.2309,1
384.5419,1,0.7691,0.2309,0.7691,0.2309,1
384.5476,1,0.7691,0.2309,0.7691,0.2309,1
384.5841,1,0.7691,0.2309,0.7691,0.2309,1
384.5983,1,0.7691,0.2309,0.7691,0.2309,1
384.637,1,0.7691,0.2309,0.7691,0.2309,1
384.7014,1,0.7691,0.2309,0.7691,0.2309,1
384.7128,1,0.7691,0.2309,0.7691,0.2309,1
384.7396,1,0.7691,0.2309,0.7691,0.2309,1
384.8719,1,0.7691,0.2309,0.7691,0.2309,1
384.8747,1,0.7691,0.2309,0.7691,0.2309,1
384.8781,1,0.7691,0.2309,0.7691,0.2309,1
384.8881,1,0.7691,0.2309,0.7691,0.2309,1
384.895,1,0.7691,0.2309,0.7691,0.2309,1
384.8995,1,0.7691,0.2309,0.7691,0.2309,1
384.9348,1,0.7691,0.2309,0.7691,0.2309,1
384.9538,1,0.7691,0.2309,0.7691,0.2309,1
384.9577,1,0.7691,0.2309,0.7691,0.2309,1
385.0394,1,0.7691,0.2309,0.7691,0.2309,1
385.0517,1,0.7691,0.2309,0.7691,0.2309,1
385.0832,1,0.7691,0.2309,0.7691,0.2309,1
385.1808,1,0.7691,0.2309,0.7691,0.2309,1
385.2306,1,0.7691,0.2309,0.7691,0.2309,1
385.2395,1,0.7691,0.2309,0.7691,0.2309,1
385.2426,1,0.7691,0.2309,0.7691,0.2309,1
385.2467,1,0.7691,0.2309,0.7691,0.2309,1
385.3155,1,0.7691,0.2309,0.7691,0.2309,1
385.3372,1,0.7691,0.2309,0.7691,0.2309,1
385.3778,1,0.7691,0.2309,0.7691,0.2309,1
385.4048,1,0.7691,0.2309,0.7691,0.2309,1
385.4833,1,0.7691,0.2309,0.7691,0.2309,1
385.4946,1,0.7691,0.2309,0.7691,0.2309,1
385.5738,1,0.7691,0.2309,0.7691,0.2309,1
385.739,1,0.7691,0.2309,0.7691,0.2309,1
385.7464,1,0.7691,0.2309,0.7691,0.2309,1
385.7475,1,0.7691,0.2309,0.7691,0.2309,1
385.7515,1,0.7691,0.2309,0.7691,0.2309,1
385.7868,1,0.7691,0.2309,0.7691,0.2309,1
385.8503,1,0.7691,0.2309,0.7691,0.2309,1
385.8617,1,0.7691,0.2309,0.7691,0.2309,1
385.9037,1,0.7691,0.2309,0.7691,0.2309,1
385.9316,1,0.7691,0.2309,0.7691,0.2309,1
386.0164,1,0.7691,0.2309,0.7691,0.2309,1
386.0292,1,0.7691,0.2309,0.7691,0.2309,1
386.0589,1,0.7691,0.2309,0.7691,0.2309,1
386.1785,1,0.7691,0.2309,0.7691,0.2309,1
386.215,1,0.7691,0.2309,0.7691,0.2309,1
386.2185,1,0.7691,0.2309,0.7691,0.2309,1
386.2289,1,0.7691,0.2309,0.7691,0.2309,1
386.2625,1,0.7691,0.2309,0.7691,0.2309,1
386.2737,1,0.7691,0.2309,0.7691,0.2309,1
386.2844,1,0.7691,0.2309,0.7691,0.2309,1
386.3021,1,0.7691,0.2309,0.7691,0.2309,1
386.3104,1,0.7691,0.2309,0.7691,0.2309,1
386.3949,1,0.7691,0.2309,0.7691,0.2309,1
386.4084,1,0.7691,0.2309,0.7691,0.2309,1
386.4353,1,0.7691,0.2309,0.7691,0.2309,1
386.5771,1,0.7691,0.2309,0.7691,0.2309,1
386.5934,1,0.7691,0.2309,0.7691,0.2309,1
386.6444,1,0.7691,0.2309,0.7691,0.2309,1
386.6558,1,0.7691,0.2309,0.7691,0.2309,1
386.6913,1,0.7691,0.2309,0.7691,0.2309,1
386.7008,1,0.7691,0.2309,0.7691,0.2309,1
386.7364,1,0.7691,0.2309,0.7691,0.2309,1
386.7404,1,0.7691,0.2309,0.7691,0.2309,1
386.7666,1,0.7691,0.2309,0.7691,0.2309,1
386.8506,1,0.7691,0.2309,0.7691,0.2309,1
386.8632,1,0.7691,0.2309,0.7691,0.2309,1
386.8902,1,0.7691,0.2309,0.7691,0.2309,1
387.0005,1,0.7691,0.2309,0.7691,0.2309,1
387.0031,1,0.7691,0.2309,0.7691,0.2309,1
387.0056,1,0.7691,0.2309,0.7691,0.2309,1
387.0206,1,0.7691,0.2309,0.7691,0.2309,1
387.0242,1,0.7691,0.2309,0.7691,0.2309,1
387.0271,1,0.7691,0.2309,0.7691,0.2309,1
387.0661,1,0.7691,0.2309,0.7691,0.2309,1
387.0903,1,0.7691,0.2309,0.7691,0.2309,1
387.1042,1,0.7691,0.2309,0.7691,0.2309,1
387.1672,1,0.7691,0.2309,0.7691,0.2309,1
387.1859,1,0.7691,0.2309,0.7691,0.2309,1
387.2105,1,0.7691,0.2309,0.7691,0.2309,1
387.3155,1,0.7691,0.2309,0.7691,0.2309,1
387.3259,1,0.7691,0.2309,0.7691,0.2309,1
387.3544,1,0.7691,0.2309,0.7691,0.2309,1
387.3705,1,0.7691,0.2309,0.7691,0.2309,1
387.4739,1,0.7691,0.2309,0.7691,0.2309,1
387.4758,1,0.7691,0.2309,0.7691,0.2309,1
387.4805,1,0.7691,0.2309,0.7691,0.2309,1
387.5212,1,0.7691,0.2309,0.7691,0.2309,1
387.5503,1,0.7691,0.2309,0.7691,0.2309,1
387.5957,1,0.7691,0.2309,0.7691,0.2309,1
387.6063,1,0.7691,0.2309,0.7691,0.2309,1
387.6348,1,0.7691,0.2309,0.7691,0.2309,1
387.7294,1,0.7691,0.2309,0.7691,0.2309,1
387.7637,1,0.7691,0.2309,0.7691,0.2309,1
387.8311,1,0.7691,0.2309,0.7691,0.2309,1
387.8408,1,0.7691,0.2309,0.7691,0.2309,1
387.8664,1,0.7691,0.2309,0.7691,0.2309,1
387.8704,1,0.7691,0.2309,0.7691,0.2309,1
387.8789,1,0.7691,0.2309,0.7691,0.2309,1
387.9101,1,0.7691,0.2309,0.7691,0.2309,1
387.939,1,0.7691,0.2309,0.7691,0.2309,1
388.0159,1,0.7691,0.2309,0.7691,0.2309,1
388.028,1,0.7691,0.2309,0.7691,0.2309,1
388.0564,1,0.7691,0.2309,0.7691,0.2309,1
388.1408,1,0.7691,0.2309,0.7691,0.2309,1
388.1442,1,0.7691,0.2309,0.7691,0.2309,1
388.2435,1,0.7691,0.2309,0.7692,0.2309,1
388.2534,1,0.7691,0.2309,0.7692,0.2309,1
388.2674,1,0.7691,0.2309,0.7692,0.2309,1
388.2781,1,0.7691,0.2309,0.7692,0.2309,1
388.2895,1,0.7691,0.2309,0.7692,0.2309,1
388.3208,1,0.7692,0.2309,0.7692,0.2309,1
388.3444,1,0.7692,0.2309,0.7692,0.2309,1
388.422,1,0.7692,0.2308,0.7692,0.2309,1
388.4325,1,0.7692,0.2308,0.7692,0.2309,1
388.4617,1,0.7692,0.2308,0.7692,0.2308,1
388.5995,1,0.7692,0.2308,0.7692,0.2308,1
388.6005,1,0.7692,0.2308,0.7692,0.2308,1
388.6068,1,0.7692,0.2308,0.7692,0.2308,1
388.6436,1,0.7692,0.2308,0.7692,0.2308,1
388.6791,1,0.7692,0.2308,0.7692,0.2308,1
388.6949,1,0.7692,0.2308,0.7692,0.2308,1
388.7157,1,0.7692,0.2308,0.7692,0.2308,1
388.7275,1,0.7692,0.2308,0.7692,0.2308,1
388.7534,1,0.7692,0.2308,0.7692,0.2308,1
388.8296,1,0.7692,0.2308,0.7692,0.2308,1
388.8401,1,0.7692,0.2308,0.7692,0.2308,1
388.8673,1,0.7692,0.2308,0.7692,0.2308,1
388.9568,1,0.7692,0.2308,0.7692,0.2308,1
388.985,1,0.7692,0.2308,0.7692,0.2308,1
389.4758,1,0.7692,0.2308,0.7692,0.2308,1
389.4785,1,0.7692,0.2308,0.7692,0.2308,1
389.4846,1,0.7692,0.2308,0.7692,0.2308,1
389.4867,1,0.7692,0.2308,0.7692,0.2308,1
389.5897,1,0.7692,0.2308,0.7692,0.2308,1
389.6015,1,0.7692,0.2308,0.7692,0.2308,1
389.6285,1,0.7692,0.2308,0.7692,0.2308,1
391.783,1,0.7692,0.2308,0.7692,0.2308,1
391.7987,1,0.7692,0.2308,0.7692,0.2308,1
394.2732,1,0.7692,0.2308,0.7692,0.2308,1
394.3893,1,0.7692,0.2308,0.7692,0.2308,1
394.3917,1,0.7692,0.2308,0.7692,0.2308,1
394.4636,1,0.7692,0.2308,0.7692,0.2308,1
394.4753,1,0.7692,0.2308,0.7692,0.2308,1
394.5012,1,0.7692,0.2308,0.7692,0.2308,1
394.5636,1,0.7692,0.2308,0.7692,0.2308,1
394.5763,1,0.7692,0.2308,0.7692,0.2308,1
394.6123,1,0.7692,0.2308,0.7692,0.2308,1
394.6403,1,0.7692,0.2308,0.7692,0.2308,1
394.7214,1,0.7692,0.2308,0.7692,0.2308,1
394.7325,1,0.7692,0.2308,0.7692,0.2308,1
394.7582,1,0.7692,0.2308,0.7692,0.2308,1
394.8493,1,0.7692,0.2308,0.7692,0.2308,1
394.8977,1,0.7692,0.2308,0.7692,0.2308,1
394.9078,1,0.7692,0.2308,0.7692,0.2308,1
394.9127,1,0.7692,0.2308,0.7692,0.2308,1
394.9713,1,0.7692,0.2308,0.7692,0.2308,1
394.9726,1,0.7692,0.2308,0.7692,0.2308,1
394.9813,1,0.7692,0.2308,0.7692,0.2308,1
395.0004,1,0.7692,0.2308,0.7692,0.2308,1
395.0252,1,0.7692,0.2308,0.7692,0.2308,1
395.103,1,0.7692,0.2308,0.7692,0.2308,1
395.1138,1,0.7692,0.2308,0.7692,0.2308,1
395.1403,1,0.7692,0.2308,0.7692,0.2308,1
395.2272,1,0.7692,0.2308,0.7692,0.2308,1
395.2874,1,0.7692,0.2308,0.7692,0.2308,1
395.2933,1,0.7692,0.2308,0.7692,0.2308,1
395.3058,1,0.7692,0.2308,0.7692,0.2308,1
395.3153,1,0.7692,0.2308,0.7692,0.2308,1
395.3906,1,0.7692,0.2308,0.7692,0.2308,1
395.419,1,0.7692,0.2308,0.7692,0.2308,1
395.4301,1,0.7692,0.2308,0.7692,0.2308,1
395.4558,1,0.7692,0.2308,0.7692,0.2308,1
395.5305,1,0.7692,0.2308,0.7692,0.2308,1
395.5416,1,0.7692,0.2308,0.7692,0.2308,1
395.5728,1,0.7692,0.2308,0.7692,0.2308,1
395.648,1,0.7692,0.2308,0.7692,0.2308,1
395.6936,1,0.7692,0.2308,0.7692,0.2308,1
395.7441,1,0.7692,0.2308,0.7692,0.2308,1
395.7546,1,0.7692,0.2308,0.7692,0.2308,1
395.7777,1,0.7692,0.2308,0.7692,0.2308,1
395.7801,1,0.7692,0.2308,0.7692,0.2308,1
395.8192,1,0.7692,0.2308,0.7692,0.2308,1
395.8303,1,0.7692,0.2308,0.7692,0.2308,1
395.8623,1,0.7692,0.2308,0.7692,0.2308,1
395.941,1,0.7692,0.2308,0.7692,0.2308,1
395.9531,1,0.7692,0.2308,0.7692,0.2308,1
395.9787,1,0.7692,0.2308,0.7692,0.2308,1
396.1146,1,0.7692,0.2308,0.7692,0.2308,1
396.1531,1,0.7692,0.2308,0.7692,0.2308,1
396.185,1,0.7692,0.2308,0.7692,0.2308,1
396.1903,1,0.7692,0.2308,0.7692,0.2308,1
396.2111,1,0.7692,0.2308,0.7692,0.2308,1
396.2367,1,0.7692,0.2308,0.7692,0.2308,1
396.2485,1,0.7692,0.2308,0.7692,0.2308,1
396.2824,1,0.7692,0.2308,0.7692,0.2308,1
396.3093,1,0.7692,0.2308,0.7692,0.2308,1
396.3832,1,0.7692,0.2308,0.7692,0.2308,1
396.3942,1,0.7692,0.2308,0.7692,0.2308,1
396.4198,1,0.7692,0.2308,0.7692,0.2308,1
396.5443,1,0.7692,0.2308,0.7692,0.2308,1
396.545,1,0.7692,0.2308,0.7692,0.2308,1
396.5687,1,0.7692,0.2308,0.7692,0.2308,1
396.5736,1,0.7692,0.2308,0.7692,0.2308,1
396.6277,1,0.7692,0.2308,0.7692,0.2308,1
396.6311,1,0.7692,0.2308,0.7692,0.2308,1
396.6339,1,0.7692,0.2308,0.7692,0.2308,1
396.6386,1,0.7692,0.2308,0.7692,0.2308,1
396.6385,1,0.7692,0.2308,0.7692,0.2308,1
396.741,1,0.7692,0.2308,0.7692,0.2308,1
396.7531,1,0.7692,0.2308,0.7692,0.2308,1
396.781,1,0.7692,0.2308,0.7692,0.2308,1
396.8858,1,0.7692,0.2308,0.7692,0.2308,1
396.8903,1,0.7692,0.2308,0.7692,0.2308,1
396.9409,1,0.7692,0.2308,0.7692,0.2308,1
396.951,1,0.7692,0.2308,0.7692,0.2308,1
396.9658,1,0.7692,0.2308,0.7692,0.2308,1
396.9715,1,0.7692,0.2308,0.7692,0.2308,1
397.0673,1,0.7692,0.2308,0.7692,0.2308,1
397.0855,1,0.7692,0.2308,0.7692,0.2308,1
397.0989,1,0.7692,0.2308,0.7692,0.2308,1
397.1655,1,0.7692,0.2308,0.7692,0.2308,1
397.178,1,0.7692,0.2308,0.7692,0.2308,1
397.204,1,0.7692,0.2308,0.7692,0.2308,1
397.4547,1,0.7692,0.2308,0.7692,0.2308,1
397.5278,1,0.7692,0.2308,0.7692,0.2308,1
397.5494,1,0.7692,0.2308,0.7692,0.2308,1
397.6186,1,0.7692,0.2308,0.7692,0.2308,1
397.666,1,0.7692,0.2308,0.7692,0.2308,1
397.6759,1,0.7692,0.2308,0.7692,0.2308,1
397.6917,1,0.7692,0.2308,0.7692,0.2308,1
397.7015,1,0.7692,0.2308,0.7692,0.2308,1
397.7818,1,0.7692,0.2308,0.7692,0.2308,1
397.8041,1,0.7692,0.2308,0.7692,0.2308,1
397.8149,1,0.7692,0.2308,0.7692,0.2308,1
397.8541,1,0.7692,0.2308,0.7692,0.2308,1
397.9393,1,0.7692,0.2308,0.7692,0.2308,1
397.9457,1,0.7692,0.2308,0.7692,0.2308,1
397.9487,1,0.7692,0.2308,0.7692,0.2308,1
397.9584,1,0.7692,0.2308,0.7692,0.2308,1
397.9952,1,0.7692,0.2308,0.7692,0.2308,1
398.0241,1,0.7692,0.2308,0.7692,0.2308,1
398.0484,1,0.7692,0.2308,0.7692,0.2308,1
398.0592,1,0.7692,0.2308,0.7692,0.2308,1
398.0876,1,0.7692,0.2308,0.7692,0.2308,1
398.1657,1,0.7692,0.2308,0.7692,0.2308,1
398.1766,1,0.7692,0.2308,0.7692,0.2308,1
398.2057,1,0.7692,0.2308,0.7692,0.2308,1
398.2728,1,0.7692,0.2308,0.7692,0.2308,1
398.3185,1,0.7692,0.2308,0.7692,0.2308,1
398.3853,1,0.7692,0.2308,0.7692,0.2308,1
398.3953,1,0.7692,0.2308,0.7692,0.2308,1
398.4092,1,0.7692,0.2308,0.7692,0.2308,1
398.421,1,0.7692,0.2308,0.7692,0.2308,1
398.4244,1,0.7692,0.2308,0.7692,0.2308,1
398.4593,1,0.7692,0.2308,0.7692,0.2308,1
398.4841,1,0.7692,0.2308,0.7692,0.2308,1
398.5623,1,0.7692,0.2308,0.7692,0.2308,1
398.573,1,0.7692,0.2308,0.7692,0.2308,1
398.6006,1,0.7692,0.2308,0.7692,0.2308,1
398.6929,1,0.7692,0.2308,0.7692,0.2308,1
398.7104,1,0.7692,0.2308,0.7692,0.2308,1
398.7199,1,0.7692,0.2308,0.7692,0.2308,1
398.7519,1,0.7692,0.2308,0.7692,0.2308,1
398.79,1,0.7692,0.2308,0.7692,0.2308,1
398.7993,1,0.7692,0.2308,0.7692,0.2308,1
398.8319,1,0.7692,0.2308,0.7692,0.2308,1
398.8727,1,0.7692,0.2308,0.7692,0.2308,1
398.8785,1,0.7692,0.2308,0.7692,0.2308,1
398.9509,1,0.7692,0.2308,0.7692,0.2308,1
398.9627,1,0.7692,0.2308,0.7692,0.2308,1
399.0278,1,0.7692,0.2308,0.7692,0.2308,1
399.1141,1,0.7692,0.2308,0.7692,0.2308,1
399.1146,1,0.7692,0.2308,0.7692,0.2308,1
399.1261,1,0.7692,0.2308,0.7692,0.2308,1
