Time, r_SP, r_MV, w_output, r_u, w_y, w_output
9.6696, 0.0000, 0.7170, -0.7268, -0.7268, 0.7170, 0.0000
9.6745, 0.0000, 0.7170, -0.7170, -0.7268, 0.7170, 0.0000
9.6772, 0.0000, 0.7170, -0.7170, -0.7268, 0.7170, 0.0000
9.6776, 0.0000, 0.7170, -0.7170, -0.7170, 0.7170, 0.0000
9.7031, 0.0000, 0.7170, -0.7170, -0.7170, 0.7170, 0.0000
9.7091, 0.0000, 0.7170, -0.7170, -0.7170, 0.7170, 0.0000
9.7106, 0.0000, 0.7170, -0.7170, -0.7170, 0.7075, 0.0000
9.7122, 0.0000, 0.7170, -0.7170, -0.7170, 0.7075, 0.0000
9.7200, 0.0000, 0.7170, -0.7170, -0.7170, 0.7075, 0.0000
9.7814, 0.0000, 0.7170, -0.7170, -0.7170, 0.7075, 0.0000
9.8074, 0.0000, 0.7075, -0.7170, -0.7170, 0.7075, 0.0000
9.9124, 0.0000, 0.7075, -0.7170, -0.7170, 0.7075, 0.0000
9.9362, 0.0000, 0.7075, -0.7170, -0.7170, 0.7075, 0.0000
9.9607, 0.0000, 0.7075, -0.7170, -0.7170, 0.7075, 0.0000
9.9723, 0.0000, 0.7075, -0.7170, -0.7170, 0.7075, 0.0000
9.9827, 0.0000, 0.6981, -0.7170, -0.7170, 0.7075, 0.0000
10.0089, 0.0000, 0.6981, -0.7170, -0.7170, 0.7075, 0.0000
10.0318, 0.0000, 0.6981, -0.7170, -0.7170, 0.7075, 0.0000
10.0379, 0.0000, 0.6981, -0.7170, -0.7170, 0.6981, 0.0000
10.0432, 0.0000, 0.6981, -0.7170, -0.7170, 0.6981, 0.0000
10.0443, 0.0000, 0.6981, -0.7170, -0.7170, 0.6981, 0.0000
10.0546, 0.0000, 0.6981, -0.7170, -0.7170, 0.6981, 0.0000
10.0802, 0.0000, 0.6981, -0.7170, -0.7170, 0.6981, 0.0000
10.1819, 0.0000, 0.6981, -0.7170, -0.7170, 0.6981, 0.0000
10.1855, 0.0000, 0.6981, -0.6981, -0.7170, 0.6981, 0.0000
10.1929, 0.0000, 0.6981, -0.6981, -0.7170, 0.6981, 0.0000
10.1971, 0.0000, 0.6889, -0.6981, -0.7170, 0.6981, 0.0000
10.2016, 0.0000, 0.6889, -0.6981, -0.7170, 0.6981, 0.0000
10.2103, 0.0000, 0.6889, -0.6981, -0.7170, 0.6889, 0.0000
10.2165, 0.0000, 0.6889, -0.6981, -0.7170, 0.6889, 0.0000
10.2210, 0.0000, 0.6889, -0.6981, -0.6889, 0.6889, 0.0000
10.6997, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.7311, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.7430, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.7699, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.8619, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.8687, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.8736, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.8785, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.8823, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9327, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9379, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9429, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9460, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9559, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9659, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
10.9922, 0.0000, 0.6889, -0.6889, -0.6889, 0.6889, 0.0000
11.0937, 0.0000, 0.6889, -0.6889, -0.6889, 0.6707, 0.0000
11.1042, 0.0000, 0.6889, -0.6889, -0.6889, 0.6707, 0.0000
11.1103, 0.0000, 0.6889, -0.6889, -0.6889, 0.6707, 0.0000
11.1138, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.0993, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.1698, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.1710, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.1762, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.2177, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.2271, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.2692, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.2938, 0.0000, 0.6707, -0.6889, -0.6889, 0.6707, 0.0000
11.3854, 0.0000, 0.6707, -0.6889, -0.6889, 0.6618, 0.0000
11.4241, 0.0000, 0.6707, -0.6889, -0.6889, 0.6618, 0.0000
11.4311, 0.0000, 0.6707, -0.6707, -0.6889, 0.6618, 0.0000
11.4417, 0.0000, 0.6707, -0.6707, -0.6889, 0.6618, 0.0000
11.4525, 0.0000, 0.6707, -0.6707, -0.6707, 0.6618, 0.0000
11.4977, 0.0000, 0.6707, -0.6707, -0.6707, 0.6618, 0.0000
11.5079, 0.0000, 0.6707, -0.6707, -0.6707, 0.6618, 0.0000
11.5338, 0.0000, 0.6707, -0.6707, -0.6707, 0.6618, 0.0000
11.5394, 0.0000, 0.6618, -0.6707, -0.6707, 0.6618, 0.0000
11.5531, 0.0000, 0.6618, -0.6707, -0.6707, 0.6618, 0.0000
11.5673, 0.0000, 0.6618, -0.6707, -0.6707, 0.6618, 0.0000
11.5444, 0.0000, 0.6618, -0.6707, -0.6707, 0.6618, 0.0000
11.7141, 0.0000, 0.6618, -0.6707, -0.6707, 0.6618, 0.0000
11.7207, 0.0000, 0.6618, -0.6707, -0.6707, 0.6529, 0.0000
11.7255, 0.0000, 0.6618, -0.6707, -0.6707, 0.6529, 0.0000
11.7363, 0.0000, 0.6618, -0.6707, -0.6707, 0.6529, 0.0000
11.7681, 0.0000, 0.6618, -0.6707, -0.6707, 0.6529, 0.0000
11.7742, 0.0000, 0.6618, -0.6707, -0.6707, 0.6529, 0.0000
11.7779, 0.0000, 0.6529, -0.6707, -0.6707, 0.6529, 0.0000
11.8259, 0.0000, 0.6529, -0.6707, -0.6707, 0.6529, 0.0000
11.8506, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
11.8755, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
11.8846, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
11.9109, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
12.0089, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
12.0485, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
12.0550, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
12.0589, 0.0000, 0.6529, -0.6529, -0.6707, 0.6529, 0.0000
12.0674, 0.0000, 0.6529, -0.6529, -0.6529, 0.6529, 0.0000
12.0793, 0.0000, 0.6529, -0.6529, -0.6529, 0.6529, 0.0000
12.0813, 0.0000, 0.6529, -0.6529, -0.6529, 0.6529, 0.0000
12.0833, 0.0000, 0.6442, -0.6529, -0.6529, 0.6529, 0.0000
12.1002, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.1726, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.1832, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.2055, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.3256, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.3797, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.4234, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.4307, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.4393, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.4469, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.4564, 0.0000, 0.6442, -0.6529, -0.6529, 0.6442, 0.0000
12.4858, 0.0000, 0.6442, -0.6442, -0.6529, 0.6442, 0.0000
12.4899, 0.0000, 0.6442, -0.6442, -0.6529, 0.6442, 0.0000
12.4992, 0.0000, 0.6442, -0.6442, -0.6529, 0.6356, 0.0000
12.5324, 0.0000, 0.6442, -0.6442, -0.6529, 0.6356, 0.0000
12.5483, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.6853, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.6984, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.7092, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.7302, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.7344, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.7385, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.7604, 0.0000, 0.6442, -0.6442, -0.6442, 0.6356, 0.0000
12.7693, 0.0000, 0.6272, -0.6442, -0.6442, 0.6356, 0.0000
12.7857, 0.0000, 0.6272, -0.6442, -0.6442, 0.6356, 0.0000
12.7967, 0.0000, 0.6272, -0.6442, -0.6442, 0.6356, 0.0000
12.8017, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.8225, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.8965, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9201, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9336, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9394, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9446, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9485, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9553, 0.0000, 0.6272, -0.6442, -0.6442, 0.6272, 0.0000
12.9940, 0.0000, 0.6272, -0.6442, -0.6442, 0.6189, 0.0000
13.0639, 0.0000, 0.6272, -0.6272, -0.6442, 0.6189, 0.0000
13.0822, 0.0000, 0.6272, -0.6272, -0.6442, 0.6189, 0.0000
13.0934, 0.0000, 0.6272, -0.6272, -0.6442, 0.6189, 0.0000
13.1195, 0.0000, 0.6272, -0.6272, -0.6442, 0.6189, 0.0000
13.2052, 0.0000, 0.6272, -0.6272, -0.6442, 0.6189, 0.0000
13.2512, 0.0000, 0.6272, -0.6272, -0.6442, 0.6106, 0.0000
13.2565, 0.0000, 0.6272, -0.6272, -0.6442, 0.6106, 0.0000
13.2840, 0.0000, 0.6272, -0.6272, -0.6442, 0.6106, 0.0000
13.2899, 0.0000, 0.6106, -0.6272, -0.6442, 0.6106, 0.0000
13.2919, 0.0000, 0.6106, -0.6272, -0.6442, 0.6106, 0.0000
13.3236, 0.0000, 0.6106, -0.6272, -0.6442, 0.6106, 0.0000
13.3703, 0.0000, 0.6106, -0.6272, -0.6442, 0.6106, 0.0000
13.3878, 0.0000, 0.6106, -0.6272, -0.6442, 0.6106, 0.0000
13.3918, 0.0000, 0.6106, -0.6272, -0.6442, 0.6106, 0.0000
13.3948, 0.0000, 0.6106, -0.6272, -0.6272, 0.6106, 0.0000
13.4068, 0.0000, 0.6106, -0.6272, -0.6272, 0.6106, 0.0000
13.5164, 0.0000, 0.6106, -0.6272, -0.6272, 0.6106, 0.0000
13.5273, 0.0000, 0.6106, -0.6272, -0.6272, 0.6106, 0.0000
13.5280, 0.0000, 0.6106, -0.6106, -0.6272, 0.6106, 0.0000
13.5412, 0.0000, 0.6106, -0.6106, -0.6272, 0.6106, 0.0000
13.6032, 0.0000, 0.6106, -0.6106, -0.6272, 0.6106, 0.0000
13.6217, 0.0000, 0.6106, -0.6106, -0.6106, 0.6106, 0.0000
13.6342, 0.0000, 0.6106, -0.6106, -0.6106, 0.6106, 0.0000
13.6388, 0.0000, 0.6023, -0.6106, -0.6106, 0.6106, 0.0000
13.6544, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.7020, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.7111, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.7370, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.8453, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.8522, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.8598, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.8827, 0.0000, 0.6023, -0.6106, -0.6106, 0.6023, 0.0000
13.9090, 0.0000, 0.6023, -0.6106, -0.6106, 0.5944, 0.0000
13.9238, 0.0000, 0.6023, -0.6106, -0.6106, 0.5944, 0.0000
13.9385, 0.0000, 0.6023, -0.6023, -0.6106, 0.5944, 0.0000
13.9491, 0.0000, 0.6023, -0.6023, -0.6106, 0.5944, 0.0000
13.9850, 0.0000, 0.6023, -0.6023, -0.6106, 0.5944, 0.0000
13.9963, 0.0000, 0.6023, -0.6023, -0.6106, 0.5944, 0.0000
14.0132, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.0355, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.1559, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.1626, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.1666, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.1712, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.2019, 0.0000, 0.6023, -0.6023, -0.6023, 0.5944, 0.0000
14.2377, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.2550, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.2637, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.3385, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.3593, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.3703, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.3957, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.5069, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.5139, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.5196, 0.0000, 0.5944, -0.6023, -0.6023, 0.5944, 0.0000
14.5981, 0.0000, 0.5944, -0.6023, -0.6023, 0.5787, 0.0000
14.6028, 0.0000, 0.5944, -0.6023, -0.6023, 0.5787, 0.0000
14.6527, 0.0000, 0.5944, -0.6023, -0.6023, 0.5787, 0.0000
14.6617, 0.0000, 0.5787, -0.6023, -0.6023, 0.5787, 0.0000
14.6678, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.7120, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.7209, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.7457, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.7697, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.8628, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.8691, 0.0000, 0.5787, -0.5944, -0.6023, 0.5787, 0.0000
14.8981, 0.0000, 0.5787, -0.5787, -0.6023, 0.5787, 0.0000
14.9024, 0.0000, 0.5787, -0.5787, -0.6023, 0.5787, 0.0000
14.9080, 0.0000, 0.5787, -0.5787, -0.6023, 0.5787, 0.0000
14.9424, 0.0000, 0.5787, -0.5787, -0.6023, 0.5787, 0.0000
14.9747, 0.0000, 0.5787, -0.5787, -0.6023, 0.5787, 0.0000
14.9776, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
14.9798, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
14.9834, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
15.0111, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
15.0295, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
15.1371, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
15.1434, 0.0000, 0.5787, -0.5787, -0.5787, 0.5787, 0.0000
15.1862, 0.0000, 0.5787, -0.5787, -0.5787, 0.5709, 0.0000
15.1713, 0.0000, 0.5787, -0.5787, -0.5787, 0.5709, 0.0000
15.2308, 0.0000, 0.5787, -0.5787, -0.5787, 0.5709, 0.0000
15.2362, 0.0000, 0.5709, -0.5787, -0.5787, 0.5709, 0.0000
15.2816, 0.0000, 0.5709, -0.5787, -0.5787, 0.5709, 0.0000
15.3034, 0.0000, 0.5709, -0.5787, -0.5787, 0.5634, 0.0000
15.3266, 0.0000, 0.5709, -0.5787, -0.5787, 0.5634, 0.0000
15.3328, 0.0000, 0.5709, -0.5787, -0.5787, 0.5634, 0.0000
15.3388, 0.0000, 0.5709, -0.5787, -0.5787, 0.5634, 0.0000
15.3649, 0.0000, 0.5709, -0.5787, -0.5787, 0.5634, 0.0000
15.4756, 0.0000, 0.5709, -0.5787, -0.5787, 0.5634, 0.0000
15.4892, 0.0000, 0.5709, -0.5709, -0.5787, 0.5634, 0.0000
15.4992, 0.0000, 0.5709, -0.5709, -0.5787, 0.5634, 0.0000
15.5549, 0.0000, 0.5709, -0.5709, -0.5787, 0.5634, 0.0000
15.5647, 0.0000, 0.5709, -0.5709, -0.5787, 0.5560, 0.0000
15.5670, 0.0000, 0.5709, -0.5709, -0.5787, 0.5560, 0.0000
15.5778, 0.0000, 0.5560, -0.5709, -0.5787, 0.5560, 0.0000
15.6116, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.6433, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.6561, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.6672, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.6895, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.8067, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.8134, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.8183, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.8302, 0.0000, 0.5560, -0.5709, -0.5709, 0.5560, 0.0000
15.8387, 0.0000, 0.5560, -0.5709, -0.5560, 0.5560, 0.0000
15.8680, 0.0000, 0.5560, -0.5560, -0.5560, 0.5560, 0.0000
15.8770, 0.0000, 0.5560, -0.5560, -0.5560, 0.5560, 0.0000
15.8816, 0.0000, 0.5486, -0.5560, -0.5560, 0.5560, 0.0000
15.9021, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
15.9304, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
15.9569, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
15.9769, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
16.1158, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
16.1232, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
16.1281, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
16.1782, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
16.1826, 0.0000, 0.5486, -0.5560, -0.5560, 0.5486, 0.0000
16.2273, 0.0000, 0.5486, -0.5560, -0.5560, 0.5412, 0.0000
16.2311, 0.0000, 0.5486, -0.5560, -0.5560, 0.5412, 0.0000
16.2350, 0.0000, 0.5486, -0.5560, -0.5560, 0.5412, 0.0000
16.2561, 0.0000, 0.5486, -0.5560, -0.5560, 0.5412, 0.0000
16.2672, 0.0000, 0.5486, -0.5560, -0.5486, 0.5412, 0.0000
16.2811, 0.0000, 0.5486, -0.5560, -0.5486, 0.5412, 0.0000
16.2930, 0.0000, 0.5486, -0.5486, -0.5486, 0.5412, 0.0000
16.4002, 0.0000, 0.5486, -0.5486, -0.5486, 0.5412, 0.0000
16.4185, 0.0000, 0.5486, -0.5486, -0.5486, 0.5412, 0.0000
16.4250, 0.0000, 0.5486, -0.5486, -0.5486, 0.5412, 0.0000
16.4289, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.4302, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.4339, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.4439, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.4887, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.4926, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.4934, 0.0000, 0.5412, -0.5486, -0.5486, 0.5412, 0.0000
16.5142, 0.0000, 0.5412, -0.5486, -0.5486, 0.5340, 0.0000
16.5173, 0.0000, 0.5412, -0.5486, -0.5486, 0.5340, 0.0000
16.6804, 0.0000, 0.5412, -0.5486, -0.5486, 0.5340, 0.0000
16.7194, 0.0000, 0.5412, -0.5486, -0.5486, 0.5340, 0.0000
16.7226, 0.0000, 0.5412, -0.5486, -0.5486, 0.5340, 0.0000
16.7323, 0.0000, 0.5412, -0.5412, -0.5486, 0.5340, 0.0000
16.7433, 0.0000, 0.5412, -0.5412, -0.5486, 0.5340, 0.0000
16.7641, 0.0000, 0.5412, -0.5412, -0.5486, 0.5270, 0.0000
16.7760, 0.0000, 0.5412, -0.5412, -0.5486, 0.5270, 0.0000
16.8534, 0.0000, 0.5270, -0.5412, -0.5486, 0.5270, 0.0000
16.8955, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
16.9205, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
16.9313, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
16.9538, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
17.0982, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
17.1293, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
17.1050, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
17.1383, 0.0000, 0.5270, -0.5412, -0.5412, 0.5270, 0.0000
17.1428, 0.0000, 0.5270, -0.5270, -0.5412, 0.5270, 0.0000
17.1445, 0.0000, 0.5270, -0.5270, -0.5412, 0.5270, 0.0000
17.1846, 0.0000, 0.5270, -0.5270, -0.5412, 0.5270, 0.0000
17.2035, 0.0000, 0.5270, -0.5270, -0.5270, 0.5270, 0.0000
17.2050, 0.0000, 0.5270, -0.5270, -0.5270, 0.5270, 0.0000
17.2094, 0.0000, 0.5270, -0.5270, -0.5270, 0.5270, 0.0000
17.2257, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.2508, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.3454, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.3562, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.3640, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.3691, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.3731, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.4000, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.4099, 0.0000, 0.5270, -0.5270, -0.5270, 0.5199, 0.0000
17.4239, 0.0000, 0.5199, -0.5270, -0.5270, 0.5199, 0.0000
17.4866, 0.0000, 0.5199, -0.5270, -0.5270, 0.5199, 0.0000
17.5003, 0.0000, 0.5199, -0.5270, -0.5270, 0.5199, 0.0000
17.5108, 0.0000, 0.5199, -0.5270, -0.5270, 0.5199, 0.0000
17.5328, 0.0000, 0.5199, -0.5270, -0.5270, 0.5199, 0.0000
17.6370, 0.0000, 0.5199, -0.5270, -0.5270, 0.5199, 0.0000
17.6447, 0.0000, 0.5199, -0.5270, -0.5270, 0.5131, 0.0000
17.6486, 0.0000, 0.5199, -0.5270, -0.5270, 0.5131, 0.0000
17.6527, 0.0000, 0.5131, -0.5270, -0.5270, 0.5131, 0.0000
17.6843, 0.0000, 0.5131, -0.5131, -0.5270, 0.5131, 0.0000
17.6878, 0.0000, 0.5131, -0.5131, -0.5270, 0.5131, 0.0000
17.7209, 0.0000, 0.5131, -0.5131, -0.5270, 0.5131, 0.0000
17.7251, 0.0000, 0.5131, -0.5131, -0.5131, 0.5131, 0.0000
17.7290, 0.0000, 0.5131, -0.5131, -0.5131, 0.5131, 0.0000
17.7843, 0.0000, 0.5131, -0.5131, -0.5131, 0.5131, 0.0000
17.7935, 0.0000, 0.5131, -0.5131, -0.5131, 0.5131, 0.0000
17.8206, 0.0000, 0.5131, -0.5131, -0.5131, 0.5131, 0.0000
17.9335, 0.0000, 0.5131, -0.5131, -0.5131, 0.5062, 0.0000
17.9447, 0.0000, 0.5131, -0.5131, -0.5131, 0.5062, 0.0000
17.9403, 0.0000, 0.5131, -0.5131, -0.5131, 0.5062, 0.0000
17.9850, 0.0000, 0.5131, -0.5131, -0.5131, 0.5062, 0.0000
17.9894, 0.0000, 0.5131, -0.5131, -0.5131, 0.5062, 0.0000
17.9940, 0.0000, 0.5131, -0.5131, -0.5131, 0.5062, 0.0000
18.0535, 0.0000, 0.5062, -0.5131, -0.5131, 0.5062, 0.0000
18.0731, 0.0000, 0.5062, -0.5131, -0.5131, 0.5062, 0.0000
18.0486, 0.0000, 0.5062, -0.5131, -0.5131, 0.5062, 0.0000
18.0901, 0.0000, 0.5062, -0.5131, -0.5131, 0.5062, 0.0000
18.1158, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.1150, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.2113, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.2271, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.2295, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.2414, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.2646, 0.0000, 0.5062, -0.5131, -0.5131, 0.4996, 0.0000
18.2800, 0.0000, 0.5062, -0.5131, -0.5131, 0.4930, 0.0000
18.2968, 0.0000, 0.5062, -0.5131, -0.5131, 0.4930, 0.0000
18.3068, 0.0000, 0.5062, -0.5131, -0.5131, 0.4930, 0.0000
18.3412, 0.0000, 0.5062, -0.5131, -0.5131, 0.4930, 0.0000
18.3763, 0.0000, 0.4930, -0.5131, -0.5131, 0.4930, 0.0000
18.3820, 0.0000, 0.4930, -0.5131, -0.5131, 0.4930, 0.0000
18.4032, 0.0000, 0.4930, -0.5131, -0.5131, 0.4930, 0.0000
18.5214, 0.0000, 0.4930, -0.5131, -0.5131, 0.4930, 0.0000
18.5390, 0.0000, 0.4930, -0.5131, -0.5131, 0.4930, 0.0000
18.5604, 0.0000, 0.4930, -0.5131, -0.5131, 0.4930, 0.0000
18.5689, 0.0000, 0.4930, -0.5062, -0.5131, 0.4930, 0.0000
18.6275, 0.0000, 0.4930, -0.5062, -0.5131, 0.4930, 0.0000
